Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	Producer	1	internal://	InInterests	0	0	0	0
1	Producer	1	internal://	OutInterests	0	0	0	0
1	Producer	1	internal://	InData	0	0	0	0
1	Producer	1	internal://	OutData	0	0	0	0
1	Producer	1	internal://	InNacks	0	0	0	0
1	Producer	1	internal://	OutNacks	0	0	0	0
1	Producer	1	internal://	InSatisfiedInterests	0	0	0	0
1	Producer	1	internal://	InTimedOutInterests	0	0	0	0
1	Producer	1	internal://	OutSatisfiedInterests	2.4	0	3	0
1	Producer	1	internal://	OutTimedOutInterests	0	0	0	0
1	Producer	2	internal://	InInterests	0	0	0	0
1	Producer	2	internal://	OutInterests	0	0	0	0
1	Producer	2	internal://	InData	0	0	0	0
1	Producer	2	internal://	OutData	0	0	0	0
1	Producer	2	internal://	InNacks	0	0	0	0
1	Producer	2	internal://	OutNacks	0	0	0	0
1	Producer	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	Producer	2	internal://	InTimedOutInterests	0	0	0	0
1	Producer	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Producer	2	internal://	OutTimedOutInterests	0	0	0	0
1	Producer	256	internal://	InInterests	0	0	0	0
1	Producer	256	internal://	OutInterests	0	0	0	0
1	Producer	256	internal://	InData	0	0	0	0
1	Producer	256	internal://	OutData	0	0	0	0
1	Producer	256	internal://	InNacks	0	0	0	0
1	Producer	256	internal://	OutNacks	0	0	0	0
1	Producer	256	internal://	InSatisfiedInterests	1.6	0	2	0
1	Producer	256	internal://	InTimedOutInterests	0	0	0	0
1	Producer	256	internal://	OutSatisfiedInterests	0	0	0	0
1	Producer	256	internal://	OutTimedOutInterests	0	0	0	0
1	Producer	257	netdev://[00:00:00:00:00:01]	InInterests	8	0.195312	10	0.244141
1	Producer	257	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
1	Producer	257	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
1	Producer	257	netdev://[00:00:00:00:00:01]	OutData	8	8.25781	10	10.3223
1	Producer	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1	Producer	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1	Producer	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	8	0	10	0
1	Producer	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1	Producer	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
1	Producer	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1	Producer	259	appFace://	InInterests	0	0	0	0
1	Producer	259	appFace://	OutInterests	8	0.195312	10	0.244141
1	Producer	259	appFace://	InData	8	8.25781	10	10.3223
1	Producer	259	appFace://	OutData	0	0	0	0
1	Producer	259	appFace://	InNacks	0	0	0	0
1	Producer	259	appFace://	OutNacks	0	0	0	0
1	Producer	259	appFace://	InSatisfiedInterests	0	0	0	0
1	Producer	259	appFace://	InTimedOutInterests	0	0	0	0
1	Producer	259	appFace://	OutSatisfiedInterests	8	0	10	0
1	Producer	259	appFace://	OutTimedOutInterests	0	0	0	0
1	Producer	-1	all	SatisfiedInterests	10.4	0	13	0
1	Producer	-1	all	TimedOutInterests	0	0	0	0
1	Router1	1	internal://	InInterests	0	0	0	0
1	Router1	1	internal://	OutInterests	0	0	0	0
1	Router1	1	internal://	InData	0	0	0	0
1	Router1	1	internal://	OutData	0	0	0	0
1	Router1	1	internal://	InNacks	0	0	0	0
1	Router1	1	internal://	OutNacks	0	0	0	0
1	Router1	1	internal://	InSatisfiedInterests	0	0	0	0
1	Router1	1	internal://	InTimedOutInterests	0	0	0	0
1	Router1	1	internal://	OutSatisfiedInterests	3.2	0	4	0
1	Router1	1	internal://	OutTimedOutInterests	0	0	0	0
1	Router1	2	internal://	InInterests	0	0	0	0
1	Router1	2	internal://	OutInterests	0	0	0	0
1	Router1	2	internal://	InData	0	0	0	0
1	Router1	2	internal://	OutData	0	0	0	0
1	Router1	2	internal://	InNacks	0	0	0	0
1	Router1	2	internal://	OutNacks	0	0	0	0
1	Router1	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	Router1	2	internal://	InTimedOutInterests	0	0	0	0
1	Router1	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Router1	2	internal://	OutTimedOutInterests	0	0	0	0
1	Router1	256	internal://	InInterests	0	0	0	0
1	Router1	256	internal://	OutInterests	0	0	0	0
1	Router1	256	internal://	InData	0	0	0	0
1	Router1	256	internal://	OutData	0	0	0	0
1	Router1	256	internal://	InNacks	0	0	0	0
1	Router1	256	internal://	OutNacks	0	0	0	0
1	Router1	256	internal://	InSatisfiedInterests	2.4	0	3	0
1	Router1	256	internal://	InTimedOutInterests	0	0	0	0
1	Router1	256	internal://	OutSatisfiedInterests	0	0	0	0
1	Router1	256	internal://	OutTimedOutInterests	0	0	0	0
1	Router1	257	netdev://[00:00:00:00:00:02]	InInterests	0	0	0	0
1	Router1	257	netdev://[00:00:00:00:00:02]	OutInterests	8	0.195312	10	0.244141
1	Router1	257	netdev://[00:00:00:00:00:02]	InData	8	8.25781	10	10.3223
1	Router1	257	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
1	Router1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
1	Router1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
1	Router1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
1	Router1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
1	Router1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	8	0	10	0
1	Router1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
1	Router1	258	netdev://[00:00:00:00:00:05]	InInterests	8	0.195312	10	0.244141
1	Router1	258	netdev://[00:00:00:00:00:05]	OutInterests	0	0	0	0
1	Router1	258	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
1	Router1	258	netdev://[00:00:00:00:00:05]	OutData	8	8.25781	10	10.3223
1	Router1	258	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
1	Router1	258	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
1	Router1	258	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	8	0	10	0
1	Router1	258	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
1	Router1	258	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
1	Router1	258	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
1	Router1	259	netdev://[00:00:00:00:00:07]	InInterests	8	0.195312	10	0.244141
1	Router1	259	netdev://[00:00:00:00:00:07]	OutInterests	8	0.195312	10	0.244141
1	Router1	259	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
1	Router1	259	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
1	Router1	259	netdev://[00:00:00:00:00:07]	InNacks	8	0.195312	10	0.244141
1	Router1	259	netdev://[00:00:00:00:00:07]	OutNacks	8	0.195312	10	0.244141
1	Router1	259	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
1	Router1	259	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
1	Router1	259	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	8	0	10	0
1	Router1	259	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
1	Router1	-1	all	SatisfiedInterests	11.2	0	14	0
1	Router1	-1	all	TimedOutInterests	0	0	0	0
1	Router2	1	internal://	InInterests	0	0	0	0
1	Router2	1	internal://	OutInterests	0	0	0	0
1	Router2	1	internal://	InData	0	0	0	0
1	Router2	1	internal://	OutData	0	0	0	0
1	Router2	1	internal://	InNacks	0	0	0	0
1	Router2	1	internal://	OutNacks	0	0	0	0
1	Router2	1	internal://	InSatisfiedInterests	0	0	0	0
1	Router2	1	internal://	InTimedOutInterests	0	0	0	0
1	Router2	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	Router2	1	internal://	OutTimedOutInterests	0	0	0	0
1	Router2	256	internal://	InInterests	0	0	0	0
1	Router2	256	internal://	OutInterests	0	0	0	0
1	Router2	256	internal://	InData	0	0	0	0
1	Router2	256	internal://	OutData	0	0	0	0
1	Router2	256	internal://	InNacks	0	0	0	0
1	Router2	256	internal://	OutNacks	0	0	0	0
1	Router2	256	internal://	InSatisfiedInterests	1.6	0	2	0
1	Router2	256	internal://	InTimedOutInterests	0	0	0	0
1	Router2	256	internal://	OutSatisfiedInterests	0	0	0	0
1	Router2	256	internal://	OutTimedOutInterests	0	0	0	0
1	Router2	257	netdev://[00:00:00:00:00:06]	InInterests	0	0	0	0
1	Router2	257	netdev://[00:00:00:00:00:06]	OutInterests	8	0.195312	10	0.244141
1	Router2	257	netdev://[00:00:00:00:00:06]	InData	8	8.25781	10	10.3223
1	Router2	257	netdev://[00:00:00:00:00:06]	OutData	0	0	0	0
1	Router2	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
1	Router2	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
1	Router2	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	0	0	0	0
1	Router2	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
1	Router2	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	8	0	10	0
1	Router2	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
1	Router2	258	netdev://[00:00:00:00:00:09]	InInterests	8	0.195312	10	0.244141
1	Router2	258	netdev://[00:00:00:00:00:09]	OutInterests	0	0	0	0
1	Router2	258	netdev://[00:00:00:00:00:09]	InData	0	0	0	0
1	Router2	258	netdev://[00:00:00:00:00:09]	OutData	8	8.25781	10	10.3223
1	Router2	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
1	Router2	258	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
1	Router2	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	8	0	10	0
1	Router2	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
1	Router2	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	0	0	0	0
1	Router2	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
1	Router2	-1	all	SatisfiedInterests	9.6	0	12	0
1	Router2	-1	all	TimedOutInterests	0	0	0	0
1	Router3	1	internal://	InInterests	0	0	0	0
1	Router3	1	internal://	OutInterests	0	0	0	0
1	Router3	1	internal://	InData	0	0	0	0
1	Router3	1	internal://	OutData	0	0	0	0
1	Router3	1	internal://	InNacks	0	0	0	0
1	Router3	1	internal://	OutNacks	0	0	0	0
1	Router3	1	internal://	InSatisfiedInterests	0	0	0	0
1	Router3	1	internal://	InTimedOutInterests	0	0	0	0
1	Router3	1	internal://	OutSatisfiedInterests	3.2	0	4	0
1	Router3	1	internal://	OutTimedOutInterests	0	0	0	0
1	Router3	2	internal://	InInterests	0	0	0	0
1	Router3	2	internal://	OutInterests	0	0	0	0
1	Router3	2	internal://	InData	0	0	0	0
1	Router3	2	internal://	OutData	0	0	0	0
1	Router3	2	internal://	InNacks	0	0	0	0
1	Router3	2	internal://	OutNacks	0	0	0	0
1	Router3	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	Router3	2	internal://	InTimedOutInterests	0	0	0	0
1	Router3	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Router3	2	internal://	OutTimedOutInterests	0	0	0	0
1	Router3	256	internal://	InInterests	0	0	0	0
1	Router3	256	internal://	OutInterests	0	0	0	0
1	Router3	256	internal://	InData	0	0	0	0
1	Router3	256	internal://	OutData	0	0	0	0
1	Router3	256	internal://	InNacks	0	0	0	0
1	Router3	256	internal://	OutNacks	0	0	0	0
1	Router3	256	internal://	InSatisfiedInterests	2.4	0	3	0
1	Router3	256	internal://	InTimedOutInterests	0	0	0	0
1	Router3	256	internal://	OutSatisfiedInterests	0	0	0	0
1	Router3	256	internal://	OutTimedOutInterests	0	0	0	0
1	Router3	257	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
1	Router3	257	netdev://[00:00:00:00:00:04]	OutInterests	8	0.195312	10	0.244141
1	Router3	257	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
1	Router3	257	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
1	Router3	257	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
1	Router3	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
1	Router3	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
1	Router3	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
1	Router3	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
1	Router3	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
1	Router3	258	netdev://[00:00:00:00:00:08]	InInterests	8	0.195312	10	0.244141
1	Router3	258	netdev://[00:00:00:00:00:08]	OutInterests	8	0.195312	10	0.244141
1	Router3	258	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
1	Router3	258	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
1	Router3	258	netdev://[00:00:00:00:00:08]	InNacks	8	0.195312	10	0.244141
1	Router3	258	netdev://[00:00:00:00:00:08]	OutNacks	8	0.195312	10	0.244141
1	Router3	258	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
1	Router3	258	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
1	Router3	258	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
1	Router3	258	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
1	Router3	259	netdev://[00:00:00:00:00:0b]	InInterests	8	0.195312	10	0.244141
1	Router3	259	netdev://[00:00:00:00:00:0b]	OutInterests	0	0	0	0
1	Router3	259	netdev://[00:00:00:00:00:0b]	InData	0	0	0	0
1	Router3	259	netdev://[00:00:00:00:00:0b]	OutData	0	0	0	0
1	Router3	259	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
1	Router3	259	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
1	Router3	259	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	0	0	0	0
1	Router3	259	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
1	Router3	259	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	0	0	0	0
1	Router3	259	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
1	Router3	-1	all	SatisfiedInterests	3.2	0	4	0
1	Router3	-1	all	TimedOutInterests	0	0	0	0
1	Router4	1	internal://	InInterests	0	0	0	0
1	Router4	1	internal://	OutInterests	0	0	0	0
1	Router4	1	internal://	InData	0	0	0	0
1	Router4	1	internal://	OutData	0	0	0	0
1	Router4	1	internal://	InNacks	0	0	0	0
1	Router4	1	internal://	OutNacks	0	0	0	0
1	Router4	1	internal://	InSatisfiedInterests	0	0	0	0
1	Router4	1	internal://	InTimedOutInterests	0	0	0	0
1	Router4	1	internal://	OutSatisfiedInterests	3.2	0	4	0
1	Router4	1	internal://	OutTimedOutInterests	0	0	0	0
1	Router4	2	internal://	InInterests	0	0	0	0
1	Router4	2	internal://	OutInterests	0	0	0	0
1	Router4	2	internal://	InData	0	0	0	0
1	Router4	2	internal://	OutData	0	0	0	0
1	Router4	2	internal://	InNacks	0	0	0	0
1	Router4	2	internal://	OutNacks	0	0	0	0
1	Router4	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	Router4	2	internal://	InTimedOutInterests	0	0	0	0
1	Router4	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Router4	2	internal://	OutTimedOutInterests	0	0	0	0
1	Router4	256	internal://	InInterests	0	0	0	0
1	Router4	256	internal://	OutInterests	0	0	0	0
1	Router4	256	internal://	InData	0	0	0	0
1	Router4	256	internal://	OutData	0	0	0	0
1	Router4	256	internal://	InNacks	0	0	0	0
1	Router4	256	internal://	OutNacks	0	0	0	0
1	Router4	256	internal://	InSatisfiedInterests	2.4	0	3	0
1	Router4	256	internal://	InTimedOutInterests	0	0	0	0
1	Router4	256	internal://	OutSatisfiedInterests	0	0	0	0
1	Router4	256	internal://	OutTimedOutInterests	0	0	0	0
1	Router4	257	netdev://[00:00:00:00:00:0a]	InInterests	0	0	0	0
1	Router4	257	netdev://[00:00:00:00:00:0a]	OutInterests	8	0.195312	10	0.244141
1	Router4	257	netdev://[00:00:00:00:00:0a]	InData	8	8.25781	10	10.3223
1	Router4	257	netdev://[00:00:00:00:00:0a]	OutData	0	0	0	0
1	Router4	257	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
1	Router4	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
1	Router4	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	0	0	0	0
1	Router4	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
1	Router4	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	8	0	10	0
1	Router4	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
1	Router4	258	netdev://[00:00:00:00:00:0c]	InInterests	0	0	0	0
1	Router4	258	netdev://[00:00:00:00:00:0c]	OutInterests	8	0.195312	10	0.244141
1	Router4	258	netdev://[00:00:00:00:00:0c]	InData	0	0	0	0
1	Router4	258	netdev://[00:00:00:00:00:0c]	OutData	0	0	0	0
1	Router4	258	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
1	Router4	258	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
1	Router4	258	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	0	0	0	0
1	Router4	258	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
1	Router4	258	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	8	0	10	0
1	Router4	258	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
1	Router4	259	netdev://[00:00:00:00:00:0e]	InInterests	8	0.195312	10	0.244141
1	Router4	259	netdev://[00:00:00:00:00:0e]	OutInterests	0	0	0	0
1	Router4	259	netdev://[00:00:00:00:00:0e]	InData	0	0	0	0
1	Router4	259	netdev://[00:00:00:00:00:0e]	OutData	8	8.25781	10	10.3223
1	Router4	259	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
1	Router4	259	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
1	Router4	259	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	8	0	10	0
1	Router4	259	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
1	Router4	259	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	0	0	0	0
1	Router4	259	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
1	Router4	-1	all	SatisfiedInterests	11.2	0	14	0
1	Router4	-1	all	TimedOutInterests	0	0	0	0
1	Consumer	1	internal://	InInterests	0	0	0	0
1	Consumer	1	internal://	OutInterests	0	0	0	0
1	Consumer	1	internal://	InData	0	0	0	0
1	Consumer	1	internal://	OutData	0	0	0	0
1	Consumer	1	internal://	InNacks	0	0	0	0
1	Consumer	1	internal://	OutNacks	0	0	0	0
1	Consumer	1	internal://	InSatisfiedInterests	0	0	0	0
1	Consumer	1	internal://	InTimedOutInterests	0	0	0	0
1	Consumer	1	internal://	OutSatisfiedInterests	2.4	0	3	0
1	Consumer	1	internal://	OutTimedOutInterests	0	0	0	0
1	Consumer	2	internal://	InInterests	0	0	0	0
1	Consumer	2	internal://	OutInterests	0	0	0	0
1	Consumer	2	internal://	InData	0	0	0	0
1	Consumer	2	internal://	OutData	0	0	0	0
1	Consumer	2	internal://	InNacks	0	0	0	0
1	Consumer	2	internal://	OutNacks	0	0	0	0
1	Consumer	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	Consumer	2	internal://	InTimedOutInterests	0	0	0	0
1	Consumer	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Consumer	2	internal://	OutTimedOutInterests	0	0	0	0
1	Consumer	256	internal://	InInterests	0	0	0	0
1	Consumer	256	internal://	OutInterests	0	0	0	0
1	Consumer	256	internal://	InData	0	0	0	0
1	Consumer	256	internal://	OutData	0	0	0	0
1	Consumer	256	internal://	InNacks	0	0	0	0
1	Consumer	256	internal://	OutNacks	0	0	0	0
1	Consumer	256	internal://	InSatisfiedInterests	1.6	0	2	0
1	Consumer	256	internal://	InTimedOutInterests	0	0	0	0
1	Consumer	256	internal://	OutSatisfiedInterests	0	0	0	0
1	Consumer	256	internal://	OutTimedOutInterests	0	0	0	0
1	Consumer	257	netdev://[00:00:00:00:00:0d]	InInterests	0	0	0	0
1	Consumer	257	netdev://[00:00:00:00:00:0d]	OutInterests	8	0.195312	10	0.244141
1	Consumer	257	netdev://[00:00:00:00:00:0d]	InData	7.2	7.43203	9	9.29004
1	Consumer	257	netdev://[00:00:00:00:00:0d]	OutData	0	0	0	0
1	Consumer	257	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
1	Consumer	257	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
1	Consumer	257	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	0	0	0	0
1	Consumer	257	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
1	Consumer	257	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	7.2	0	9	0
1	Consumer	257	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
1	Consumer	258	appFace://	InInterests	8	0.195312	10	0.244141
1	Consumer	258	appFace://	OutInterests	0	0	0	0
1	Consumer	258	appFace://	InData	0	0	0	0
1	Consumer	258	appFace://	OutData	7.2	7.43203	9	9.29004
1	Consumer	258	appFace://	InNacks	0	0	0	0
1	Consumer	258	appFace://	OutNacks	0	0	0	0
1	Consumer	258	appFace://	InSatisfiedInterests	7.2	0	9	0
1	Consumer	258	appFace://	InTimedOutInterests	0	0	0	0
1	Consumer	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	Consumer	258	appFace://	OutTimedOutInterests	0	0	0	0
1	Consumer	-1	all	SatisfiedInterests	9.6	0	12	0
1	Consumer	-1	all	TimedOutInterests	0	0	0	0
2	Producer	1	internal://	InInterests	0	0	0	0
2	Producer	1	internal://	OutInterests	0	0	0	0
2	Producer	1	internal://	InData	0	0	0	0
2	Producer	1	internal://	OutData	0	0	0	0
2	Producer	1	internal://	InNacks	0	0	0	0
2	Producer	1	internal://	OutNacks	0	0	0	0
2	Producer	1	internal://	InSatisfiedInterests	0	0	0	0
2	Producer	1	internal://	InTimedOutInterests	0	0	0	0
2	Producer	1	internal://	OutSatisfiedInterests	0.48	0	0	0
2	Producer	1	internal://	OutTimedOutInterests	0	0	0	0
2	Producer	2	internal://	InInterests	0	0	0	0
2	Producer	2	internal://	OutInterests	0	0	0	0
2	Producer	2	internal://	InData	0	0	0	0
2	Producer	2	internal://	OutData	0	0	0	0
2	Producer	2	internal://	InNacks	0	0	0	0
2	Producer	2	internal://	OutNacks	0	0	0	0
2	Producer	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	Producer	2	internal://	InTimedOutInterests	0	0	0	0
2	Producer	2	internal://	OutSatisfiedInterests	0	0	0	0
2	Producer	2	internal://	OutTimedOutInterests	0	0	0	0
2	Producer	256	internal://	InInterests	0	0	0	0
2	Producer	256	internal://	OutInterests	0	0	0	0
2	Producer	256	internal://	InData	0	0	0	0
2	Producer	256	internal://	OutData	0	0	0	0
2	Producer	256	internal://	InNacks	0	0	0	0
2	Producer	256	internal://	OutNacks	0	0	0	0
2	Producer	256	internal://	InSatisfiedInterests	0.32	0	0	0
2	Producer	256	internal://	InTimedOutInterests	0	0	0	0
2	Producer	256	internal://	OutSatisfiedInterests	0	0	0	0
2	Producer	256	internal://	OutTimedOutInterests	0	0	0	0
2	Producer	257	netdev://[00:00:00:00:00:01]	InInterests	9.6	0.234375	10	0.244141
2	Producer	257	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
2	Producer	257	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
2	Producer	257	netdev://[00:00:00:00:00:01]	OutData	9.6	9.90937	10	10.3223
2	Producer	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
2	Producer	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
2	Producer	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	9.6	0	10	0
2	Producer	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
2	Producer	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
2	Producer	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
2	Producer	259	appFace://	InInterests	0	0	0	0
2	Producer	259	appFace://	OutInterests	9.6	0.234375	10	0.244141
2	Producer	259	appFace://	InData	9.6	9.90937	10	10.3223
2	Producer	259	appFace://	OutData	0	0	0	0
2	Producer	259	appFace://	InNacks	0	0	0	0
2	Producer	259	appFace://	OutNacks	0	0	0	0
2	Producer	259	appFace://	InSatisfiedInterests	0	0	0	0
2	Producer	259	appFace://	InTimedOutInterests	0	0	0	0
2	Producer	259	appFace://	OutSatisfiedInterests	9.6	0	10	0
2	Producer	259	appFace://	OutTimedOutInterests	0	0	0	0
2	Producer	-1	all	SatisfiedInterests	10.08	0	10	0
2	Producer	-1	all	TimedOutInterests	0	0	0	0
2	Router1	1	internal://	InInterests	0	0	0	0
2	Router1	1	internal://	OutInterests	0	0	0	0
2	Router1	1	internal://	InData	0	0	0	0
2	Router1	1	internal://	OutData	0	0	0	0
2	Router1	1	internal://	InNacks	0	0	0	0
2	Router1	1	internal://	OutNacks	0	0	0	0
2	Router1	1	internal://	InSatisfiedInterests	0	0	0	0
2	Router1	1	internal://	InTimedOutInterests	0	0	0	0
2	Router1	1	internal://	OutSatisfiedInterests	0.64	0	0	0
2	Router1	1	internal://	OutTimedOutInterests	0	0	0	0
2	Router1	2	internal://	InInterests	0	0	0	0
2	Router1	2	internal://	OutInterests	0	0	0	0
2	Router1	2	internal://	InData	0	0	0	0
2	Router1	2	internal://	OutData	0	0	0	0
2	Router1	2	internal://	InNacks	0	0	0	0
2	Router1	2	internal://	OutNacks	0	0	0	0
2	Router1	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	Router1	2	internal://	InTimedOutInterests	0	0	0	0
2	Router1	2	internal://	OutSatisfiedInterests	0	0	0	0
2	Router1	2	internal://	OutTimedOutInterests	0	0	0	0
2	Router1	256	internal://	InInterests	0	0	0	0
2	Router1	256	internal://	OutInterests	0	0	0	0
2	Router1	256	internal://	InData	0	0	0	0
2	Router1	256	internal://	OutData	0	0	0	0
2	Router1	256	internal://	InNacks	0	0	0	0
2	Router1	256	internal://	OutNacks	0	0	0	0
2	Router1	256	internal://	InSatisfiedInterests	0.48	0	0	0
2	Router1	256	internal://	InTimedOutInterests	0	0	0	0
2	Router1	256	internal://	OutSatisfiedInterests	0	0	0	0
2	Router1	256	internal://	OutTimedOutInterests	0	0	0	0
2	Router1	257	netdev://[00:00:00:00:00:02]	InInterests	0	0	0	0
2	Router1	257	netdev://[00:00:00:00:00:02]	OutInterests	9.6	0.234375	10	0.244141
2	Router1	257	netdev://[00:00:00:00:00:02]	InData	9.6	9.90937	10	10.3223
2	Router1	257	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
2	Router1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
2	Router1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
